"n_killed","n_injured","n_guns_involved","cluster","n_subject_suspect","teens_involved","victim_age","drug_involved","gang_involved","bar","home_invasion","school","drive_by","month","weekday"
1,0,1,4,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Thu"
0,1,1,3,1,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Thu"
0,1,2,4,2,0,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Fri"
0,1,1,4,0,0,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Sep","Fri"
0,1,1,4,1,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Fri"
0,1,1,4,0,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sep","Sat"
0,1,1,4,1,0,35,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Sep","Sat"
0,1,1,4,1,1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Sat"
0,1,1,3,1,0,25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Sep","Sat"
0,1,1,4,0,0,37,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sep","Sat"
1,0,1,4,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Sat"
0,1,1,4,0,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Sat"
0,2,1,4,1,0,22.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Sat"
0,1,1,3,1,0,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Sun"
1,1,1,3,1,0,23.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Sep","Sun"
0,2,1,3,2,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Sun"
0,1,1,4,0,0,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Sep","Sun"
0,1,1,4,1,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Sun"
0,1,1,1,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Sun"
2,3,1,4,1,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Mon"
3,2,2,4,3,0,27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Sep","Mon"
0,1,1,4,1,0,26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Sep","Mon"
0,1,1,4,1,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sep","Mon"
0,2,1,3,1,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Mon"
0,1,1,3,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Tue"
0,1,1,4,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Tue"
2,0,1,3,1,0,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Tue"
1,0,1,2,0,0,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sep","Wed"
0,1,1,4,1,0,47,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Sep","Wed"
1,0,1,2,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,4,1,1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,3,1,0,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,4,1,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,3,0,0,27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
1,0,1,4,0,0,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,1,1,4,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Sun"
0,1,1,4,0,1,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
1,0,1,4,0,0,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,1,1,3,1,1,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,0,2,4,1,0,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,1,1,4,1,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
1,1,1,3,1,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,2,1,3,1,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,1,1,4,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,4,1,0,23,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Oct","Fri"
0,1,1,3,1,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
1,3,1,2,6,1,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Oct","Sat"
1,0,2,3,2,0,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
1,0,1,3,1,1,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,4,1,0,24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,1,1,4,0,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,3,1,3,1,0,21.6666666666667,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,1,1,4,1,0,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,1,1,4,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,1,1,3,1,0,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,4,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,3,1,0,20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Oct","Tue"
0,2,1,4,2,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Tue"
0,1,1,3,0,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
0,1,1,3,0,1,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Tue"
1,1,1,4,2,0,40.5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Oct","Tue"
1,0,2,2,2,0,33,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Oct","Wed"
1,0,1,4,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Wed"
0,1,1,3,1,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Wed"
0,1,1,4,0,0,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Oct","Wed"
0,1,1,4,1,0,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,4,1,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,4,1,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Sat"
0,1,1,3,1,0,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,3,0,0,24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,3,2,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,3,0,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
1,1,1,4,0,0,20.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,2,1,3,1,1,17.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
1,0,1,2,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
1,1,1,4,1,0,20.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
0,1,1,4,1,0,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
1,0,1,3,1,0,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,4,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,4,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,4,1,0,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
1,1,3,2,1,0,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Mon"
1,0,1,2,2,0,24,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Oct","Tue"
0,1,1,3,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Wed"
0,1,1,4,1,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Wed"
0,1,1,4,0,0,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,2,3,2,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,4,1,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,2,4,2,1,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,0,2,3,2,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Thu"
0,1,1,3,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
1,0,1,3,1,0,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,3,1,0,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,4,1,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,2,1,4,1,1,17.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sun"
1,0,1,4,1,0,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,4,1,0,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,4,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,3,1,0,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
1,0,1,3,1,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
2,0,1,3,0,0,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Mon"
0,1,1,3,1,0,25,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Oct","Tue"
0,1,2,3,2,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Wed"
1,0,1,2,0,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Wed"
0,2,1,4,0,0,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Thu"
0,1,1,4,1,0,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Oct","Thu"
0,1,1,3,1,0,30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,4,1,0,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,3,1,0,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Oct","Fri"
0,1,1,4,1,0,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,4,1,0,28,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Fri"
0,1,1,4,1,1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,3,1,0,62,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Oct","Sat"
0,1,1,3,1,0,37,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,4,1,1,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
0,1,1,4,1,0,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
1,0,1,3,0,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Oct","Sat"
1,0,1,3,1,0,23,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,4,1,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sun"
1,1,1,4,1,1,17.5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Nov","Mon"
0,1,1,3,1,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,2,1,4,1,0,39.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
1,0,1,4,2,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,4,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
1,0,1,3,1,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,2,1,3,1,0,27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,4,0,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,2,1,4,1,1,18,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Nov","Tue"
0,1,1,3,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Wed"
0,1,1,3,1,0,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,4,1,0,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
1,0,1,4,1,0,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,2,2,3,2,0,37,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
1,2,2,3,2,0,32.3333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,2,1,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,3,1,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,4,1,0,43,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Fri"
0,2,1,4,0,1,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,3,1,1,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,2,4,2,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,4,1,0,23,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,3,1,0,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
1,0,1,2,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,3,0,1,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,4,1,0,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,3,1,1,17,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Nov","Fri"
0,1,1,3,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
0,1,1,4,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,3,1,3,1,0,41.6666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
1,0,1,3,1,0,25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,1,1,2,1,0,33,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
0,1,1,3,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sun"
0,2,1,4,1,0,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Sun"
0,1,1,3,1,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Mon"
0,1,1,4,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,1,1,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,4,1,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,4,0,1,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,2,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nov","Tue"
0,1,1,3,1,0,26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
0,1,1,4,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,4,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,4,1,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,0,1,3,1,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
1,0,1,4,1,0,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
1,0,1,3,1,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,4,1,0,23,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,4,1,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,4,1,3,1,0,23,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,1,0,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,1,0,39,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,1,0,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,3,0,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,2,1,4,1,1,15.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
1,0,1,2,1,0,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,2,1,3,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Tue"
0,1,1,3,0,0,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Wed"
1,0,1,3,1,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,4,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Thu"
0,1,1,4,1,0,31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Fri"
0,1,1,3,1,0,21,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Nov","Sat"
1,0,1,4,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sat"
0,2,1,4,1,0,40.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,3,1,0,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
1,1,1,4,1,0,29.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Sun"
0,1,1,2,1,0,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Nov","Sun"
1,0,2,2,1,0,29,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Nov","Mon"
1,0,1,3,1,0,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,0,1,2,1,0,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
0,1,1,4,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Nov","Mon"
1,0,1,2,0,0,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Dec","Tue"
0,1,1,4,0,0,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
0,0,2,2,2,0,29,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Dec","Tue"
1,0,1,2,1,0,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
0,3,1,3,0,1,25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
0,1,1,3,1,0,32,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Wed"
0,1,1,3,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Thu"
0,1,1,3,1,0,61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Fri"
1,0,1,1,3,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Fri"
0,1,1,3,1,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Dec","Sat"
0,1,1,4,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sat"
0,1,1,4,0,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sat"
0,1,2,4,1,0,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sat"
1,0,1,4,1,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sat"
0,1,1,3,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sun"
0,1,1,3,1,0,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sun"
0,1,1,1,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sun"
0,1,1,4,0,1,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Mon"
0,2,1,4,1,0,24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Dec","Mon"
1,0,1,3,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
0,2,1,4,1,0,23.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
0,3,1,4,1,0,19.3333333333333,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
0,1,1,3,1,0,31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
0,1,1,4,1,0,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
0,1,1,4,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Wed"
0,1,1,4,1,1,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Wed"
0,1,1,4,1,0,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Wed"
0,1,1,4,1,0,45,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Fri"
1,0,1,4,0,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Fri"
0,1,1,4,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sat"
0,2,1,3,0,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sat"
0,1,1,4,1,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Dec","Sat"
1,3,1,2,1,0,27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Dec","Sat"
0,1,1,3,1,0,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sun"
0,1,1,4,1,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sun"
0,0,1,2,0,0,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sun"
0,1,2,3,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sun"
0,1,1,3,1,0,43,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Mon"
0,1,1,4,0,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Mon"
0,1,1,4,1,1,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Mon"
0,1,1,4,1,0,27,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Dec","Mon"
0,1,1,1,1,0,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
0,1,1,4,1,0,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Wed"
0,2,1,4,1,0,22.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Wed"
0,1,1,4,1,1,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Wed"
0,2,1,4,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Wed"
0,1,1,3,1,1,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Wed"
0,1,1,4,1,0,23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Dec","Wed"
0,1,1,4,2,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Thu"
1,0,1,4,1,0,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Thu"
1,1,1,4,1,0,49,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Dec","Thu"
0,1,1,4,1,0,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Thu"
1,0,1,2,0,0,72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Thu"
0,1,1,3,1,0,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Fri"
0,1,1,4,1,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sat"
0,2,1,3,1,0,22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Dec","Sun"
0,1,1,3,1,0,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Sun"
0,1,1,4,1,0,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Mon"
0,1,1,4,1,1,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Mon"
0,1,1,4,1,0,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
0,2,1,4,0,0,27.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
0,1,1,3,1,0,31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
1,0,1,4,1,1,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Tue"
1,1,1,3,1,0,44,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Wed"
1,0,1,3,1,0,39,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Dec","Wed"
